article_id,annotator,node,ranges,tokens,label,id
5cf45ea4896a7fea06ff6257,B,0,"[[1116, 1269]]",o Presidente Bill Clinton decidiu pôr fim à Guerra da Bósnia-Herzegovina e reinventar uma fórmula para garantir a continuidade da NATO no pós-Guerra Fria,Value,12470
5cf45ea4896a7fea06ff6257,B,1,"[[1463, 1657]]","os Estados Unidos alinharam com a estratégia da Alemanha para assegurar o alargamento da NATO e da União Europeia e integrar a Polónia, a República Checa e a Hungria na nova Europa livre e unida",Fact,12471
5cf45ea4896a7fea06ff6257,B,2,"[[1271, 1351]]",Os aliados formaram a Força de Intervenção (IFOR) para separar as facções locais,Fact,12472
5cf45ea4896a7fea06ff6257,B,3,"[[1659, 1764]]","As forças norte-americanas, embora em números mais reduzidos, continuam na Alemanha e no centro da Europa",Fact,12473
5cf45ea4896a7fea06ff6257,B,8,"[[2492, 2554]]","A NATO é uma aliança hegemónica, não é uma aliança entre pares",Value,12474
5cf45ea4896a7fea06ff6257,B,9,"[[2571, 2646]]",a aliança ocidental está refém das mudanças estratégicas dos Estados Unidos,Value,12475
5cf45ea4896a7fea06ff6257,B,11,"[[2884, 2924]]",o desastre da ocupação militar do Iraque,Value(-),12476
5cf45ea4896a7fea06ff6257,B,12,"[[2927, 2953]]",a queda do Lehman Brothers,Fact,12477
5cf45ea4896a7fea06ff6257,B,13,"[[2959, 3057]]",forçaram o Presidente Barack Obama a pôr fim ao ciclo de intervenções militares dos Estados Unidos,Value,12478
5cf45ea4896a7fea06ff6257,B,14,"[[3062, 3112]]",impor o retraimento estratégico dos Estados Unidos,Value,12479
5cf45ea4896a7fea06ff6257,B,15,"[[3115, 3159]]",a recentragem das suas prioridades regionais,Value,12480
5cf45ea4896a7fea06ff6257,B,19,"[[3459, 3528]]",Os Estados Unidos reforçaram a sua presença militar no teatro europeu,Value,12481
5cf45ea4896a7fea06ff6257,B,20,"[[3619, 3755]]","puseram em causa tanto a credibilidade da garantia de defesa norte-americana, como a confiança indispensável na relação entre os aliados",Value,12482
5cf45ea4896a7fea06ff6257,B,21,"[[3534, 3618]]",as tomadas de posição de Trump sobre a inutilidade da NATO e contra a União Europeia,Value,12483
5cf45ea4896a7fea06ff6257,B,24,"[[3769, 3908]]","Os aliados europeus, mesmo contando com o Reino Unido, não têm capacidade para assegurar a sua defesa fora da aliança com os Estados Unidos",Value,12484
5cf45ea4896a7fea06ff6257,B,25,"[[3910, 4001]]",O exército europeu nunca existiu a não ser como parte do aparelho militar integrado da NATO,Value,12485
5cf45ea4896a7fea06ff6257,B,26,"[[4003, 4056]]",a autonomia estratégica da União Europeia é uma frase,Value,12486
5cf45ea4896a7fea06ff6257,B,27,"[[4071, 4170]]","ninguém quer pensar no rearmamento da Alemanha, muito menos na sua transformação num Estado nuclear",Value,12487
5cf45ea4896a7fea06ff6257,B,28,"[[4176, 4223]]",prejudicaria definitivamente a balança europeia,Value(-),12488
5cf45ea4896a7fea06ff6257,B,33,"[[4717, 4823]]",A força dos interesses dos Estados Unidos e dos seus aliados europeus joga a favor da continuidade da NATO,Value,12489
5cf45ea4896a7fea06ff6257,B,34,"[[4825, 5024]]",As divergências das concepções estratégicas e das percepções sobre a dinâmica da política internacional paralisam a procura de uma nova fórmula que assegure a permanência da comunidade transatlântica,Value,12490
5cf45ea4896a7fea06ff6257,B,36,"[[5056, 5211]]",a Aliança Atlântica era o garante da estabilidade internacional e que os inimigos da NATO eram os perturbadores da ordem liberal das democracias ocidentais,Value,12491
5cf45ea4896a7fea06ff6257,B,37,"[[5334, 5477]]",os aliados europeus estão ao lado dos Estados Unidos para defender a ordem liberal e não para defender os interesses nacionais norte-americanos,Value,12492
5cf45ea4896a7fea06ff6257,B,38,"[[5601, 5840]]","Os Estados Unidos, com a sua estratégia do Indo-Pacífico, parecem ter decidido sem esperar pelos aliados europeus, que ainda não encontraram o seu lugar na nova competição estratégica dominada pelos Estados Unidos, pela China e pela Rússia",Value,12493
5cf45ea4896a7fea06ff6257,B,39,"[[5842, 5898]]",O sentido das suas decisões vai decidir o futuro da NATO,Value,12494
5cf45ea4896a7fea06ff6257,D,0,"[[3459, 3528]]",Os Estados Unidos reforçaram a sua presença militar no teatro europeu,Value,12495
5cf45ea4896a7fea06ff6257,D,1,"[[3534, 3755]]","as tomadas de posição de Trump sobre a inutilidade da NATO e contra a União Europeia puseram em causa tanto a credibilidade da garantia de defesa norte-americana, como a confiança indispensável na relação entre os aliados",Fact,12496
5cf45ea4896a7fea06ff6257,D,3,"[[3769, 3908]]","Os aliados europeus, mesmo contando com o Reino Unido, não têm capacidade para assegurar a sua defesa fora da aliança com os Estados Unidos",Value,12497
5cf45ea4896a7fea06ff6257,D,4,"[[3910, 4001]]",O exército europeu nunca existiu a não ser como parte do aparelho militar integrado da NATO,Fact,12498
5cf45ea4896a7fea06ff6257,D,5,"[[4003, 4056]]",a autonomia estratégica da União Europeia é uma frase,Fact,12499
5cf45ea4896a7fea06ff6257,D,6,"[[4071, 4223]]","ninguém quer pensar no rearmamento da Alemanha, muito menos na sua transformação num Estado nuclear, que prejudicaria definitivamente a balança europeia",Fact,12500
5cf45ea4896a7fea06ff6257,D,8,"[[4717, 4823]]",A força dos interesses dos Estados Unidos e dos seus aliados europeus joga a favor da continuidade da NATO,Value(+),12501
5cf45ea4896a7fea06ff6257,D,9,"[[4825, 5024]]",As divergências das concepções estratégicas e das percepções sobre a dinâmica da política internacional paralisam a procura de uma nova fórmula que assegure a permanência da comunidade transatlântica,Fact,12502
5cf45e19896a7fea06ff4ddd,A,0,"[[793, 853]]",dificuldade que sentimos para fixar o texto dessa entrevista,Value,12503
5cf45e19896a7fea06ff4ddd,A,1,"[[868, 936]]",discurso formidavelmente rico de hipóteses e explicações sobrepostas,Value(+),12504
5cf45e19896a7fea06ff4ddd,A,3,"[[3288, 3365]]",as condições de produção da arquitectura em Portugal lhe foram sendo adversas,Value,12505
5cf45e19896a7fea06ff4ddd,A,4,"[[3370, 3425]]",se ter instituído uma espécie de normatividade de gosto,Value,12506
5cf45e19896a7fea06ff4ddd,B,0,"[[793, 853]]",dificuldade que sentimos para fixar o texto dessa entrevista,Value,12507
5cf45e19896a7fea06ff4ddd,B,1,"[[868, 936]]",discurso formidavelmente rico de hipóteses e explicações sobrepostas,Value(+),12508
5cf45e19896a7fea06ff4ddd,B,2,"[[947, 981]]",resistência à crítica era evidente,Value,12509
5cf45e19896a7fea06ff4ddd,B,5,"[[1589, 1664]]",o Manuel Graça Dias não fazia a apologia da ignorância e do desenraizamento,Value,12510
5cf45e19896a7fea06ff4ddd,B,8,"[[1670, 1716]]",encontrava uma candura dentro dessa ignorância,Value(+),12511
5cf45e19896a7fea06ff4ddd,B,6,"[[1835, 1844]]",Era livre,Value,12512
5cf45e19896a7fea06ff4ddd,B,7,"[[1851, 1941]]",essa liberdade que lhe permitia apaixonar-se por arquitecturas e práticas muito diferentes,Value,12513
5cf45e19896a7fea06ff4ddd,B,9,"[[1945, 1972]]",pelas cidades como elas são,Value,12514
5cf45e19896a7fea06ff4ddd,B,13,"[[3279, 3365]]",acho que as condições de produção da arquitectura em Portugal lhe foram sendo adversas,Value(-),12515
5cf45e19896a7fea06ff4ddd,B,14,"[[3370, 3473]]",se ter instituído uma espécie de normatividade de gosto que o Manuel detestava e à qual nunca se rendeu,Value,12516
5cf45e19896a7fea06ff4ddd,D,0,"[[776, 853]]",Lembro-me bem da dificuldade que sentimos para fixar o texto dessa entrevista,Value,12517
5cf45e19896a7fea06ff4ddd,D,1,"[[868, 936]]",discurso formidavelmente rico de hipóteses e explicações sobrepostas,Fact,12518
5cf45e19896a7fea06ff4ddd,D,2,"[[942, 1011]]","cuja resistência à crítica era evidente, mesmo para jovens estudantes",Fact,12519
5cf45e19896a7fea06ff4ddd,D,5,"[[1589, 1664]]",o Manuel Graça Dias não fazia a apologia da ignorância e do desenraizamento,Value,12520
5cf45e19896a7fea06ff4ddd,D,6,"[[1670, 1833]]","encontrava uma candura dentro dessa ignorância que sinalizava os estereótipos de que se queria afastar, para acompanhar as mudanças do tempo e as ideias do próximo",Value,12521
5cf45e19896a7fea06ff4ddd,D,8,"[[2840, 2976]]","No momento em que o Manuel nos deixa, é natural, além de inteiramente justo, que se sublinhem as obras marcantes que conseguiu construir",Value,12522
5cf45e19896a7fea06ff4ddd,D,9,"[[2982, 3089]]","a obra construída é infelizmente pouca, face ao brilho da sua intervenção na vida arquitectónica portuguesa",Value(-),12523
5cf45eba896a7fea06ff6346,A,0,"[[692, 756]]",A derrota pode ser declarada mesmo antes da primeira intervenção,Value,12524
5cf45eba896a7fea06ff6346,A,1,"[[765, 895]]",quando se dá palco a um grupo de charlatões o público fica com a impressão de que eles estão ao nível dos médicos e dos cientistas,Value,12525
5cf45eba896a7fea06ff6346,A,3,"[[897, 906]]",Não estão,Value,12526
5cf45eba896a7fea06ff6346,A,5,"[[1003, 1046]]",esta simples constatação é contraproducente,Value,12527
5cf45eba896a7fea06ff6346,A,6,"[[1055, 1068]]",soa arrogante,Value,12528
5cf45eba896a7fea06ff6346,A,8,"[[1070, 1110]]",Os charlatões enredaram-nos num catch 22,Value,12529
5cf45eba896a7fea06ff6346,A,9,"[[1112, 1138]]","se não agimos, eles ganham",Value,12530
5cf45eba896a7fea06ff6346,A,11,"[[1144, 1173]]",se agirmos eles ganham também,Value,12531
5cf45eba896a7fea06ff6346,A,12,"[[5838, 5889]]",É muito fácil criar a ilusão de cura pela “terapia”,Value,12532
5cf45eba896a7fea06ff6346,A,16,"[[5897, 5942]]",grande parte das doenças curam-se com o tempo,Value,12533
5cf45eba896a7fea06ff6346,A,17,"[[5953, 5971]]",sistema imunitário,Value,12534
5cf45eba896a7fea06ff6346,A,13,"[[491, 589]]","dois dos defensores da medicina convencional mais inteligentes, informados e incansáveis que temos",Value(+),12535
5cf45eba896a7fea06ff6346,A,14,"[[595, 689]]",pouco importa a qualidade argumentativa e preparação de quem critica as medicinas alternativas,Value,12536
5cf45eba896a7fea06ff6346,A,20,"[[7087, 7142]]",É também praticamente impossível convencer os indecisos,Value,12537
5cf45eba896a7fea06ff6346,A,21,"[[7150, 7204]]",estão predispostos a acusar os cientistas de cientismo,Value,12538
5cf45eba896a7fea06ff6346,A,22,"[[7206, 7280]]",são presa fácil das palavras encantatórias da pseudociência dos charlatões,Value,12539
5cf45eba896a7fea06ff6346,A,23,"[[7282, 7327]]",não percebem como se gera consenso na ciência,Value,12540
5cf45eba896a7fea06ff6346,A,24,"[[7329, 7396]]",nem como funciona o processo de publicações numa revista científica,Value,12541
5cf45eba896a7fea06ff6346,A,25,"[[7398, 7468]]",nem o que é a validade perpetuamente provisória dos factos científicos,Value,12542
5cf45eba896a7fea06ff6346,A,31,"[[8162, 8192]]",Não é fácil explicar a ciência,Value,12543
5cf45eba896a7fea06ff6346,A,32,"[[8317, 8434]]","A mecânica quântica tem décadas de sustentação empírica, mas é incompreensível para a maior parte dos mais instruídos",Value,12544
5cf45eba896a7fea06ff6346,A,36,"[[8200, 8245]]",temos uma tendência natural para lhe resistir,Value,12545
5cf45eba896a7fea06ff6346,A,38,"[[8247, 8315]]","O heliocentrismo é uma teoria correcta, mas desafia a nossa intuição",Value,12546
5cf45eba896a7fea06ff6346,A,33,"[[9835, 9858]]",Precisamos de histórias,Value,12547
5cf45eba896a7fea06ff6346,A,34,"[[9864, 9913]]",os números não têm chegado para mudar as opiniões,Value,12548
5cf45eba896a7fea06ff6346,B,0,"[[406, 589]]","David Marçal e João Júlio Cerqueira, que, entre outros, deram a cara pela razão, são dois dos defensores da medicina convencional mais inteligentes, informados e incansáveis que temos",Value(+),12549
5cf45eba896a7fea06ff6346,B,1,"[[595, 689]]",pouco importa a qualidade argumentativa e preparação de quem critica as medicinas alternativas,Value,12550
5cf45eba896a7fea06ff6346,B,3,"[[692, 756]]",A derrota pode ser declarada mesmo antes da primeira intervenção,Value,12551
5cf45eba896a7fea06ff6346,B,4,"[[765, 895]]",quando se dá palco a um grupo de charlatões o público fica com a impressão de que eles estão ao nível dos médicos e dos cientistas,Value,12552
5cf45eba896a7fea06ff6346,B,5,"[[897, 992]]","Não estão, trata-se de uma equivalência tão falsa como pôr astrólogos a discutir com astrónomos",Value,12553
5cf45eba896a7fea06ff6346,B,8,"[[999, 1046]]",até esta simples constatação é contraproducente,Value(-),12554
5cf45eba896a7fea06ff6346,B,9,"[[1055, 1068]]",soa arrogante,Value(-),12555
5cf45eba896a7fea06ff6346,B,11,"[[1070, 1110]]",Os charlatões enredaram-nos num catch 22,Value,12556
5cf45eba896a7fea06ff6346,B,12,"[[1112, 1138]]","se não agimos, eles ganham",Value,12557
5cf45eba896a7fea06ff6346,B,13,"[[1144, 1173]]",se agirmos eles ganham também,Value,12558
5cf45eba896a7fea06ff6346,B,15,"[[3318, 3397]]","“regular o charlatanismo é ridículo”, mas é sobretudo muito estúpido e perigoso",Value(-),12559
5cf45eba896a7fea06ff6346,B,16,"[[3399, 3613]]","Viu-se claramente no debate de segunda como Pedro Choy, a grande referência nacional da medicina tradicional chinesa, já se apoia na lei de 2003 e suas sucedâneas para reclamar a legitimidade que a ciência lhe nega",Fact,12560
5cf45eba896a7fea06ff6346,B,18,"[[3917, 4140]]",o recente veto presidencial do diploma do Governo que reconhecia interesse público à Escola Superior de Terapêuticas Não Convencionais nos deu a impressão de que o Estado ainda não está completamente nas mãos dos charlatões,Value(+),12561
5cf45eba896a7fea06ff6346,B,19,"[[4146, 4198]]",é difícil reverter os direitos entretanto adquiridos,Value,12562
5cf45eba896a7fea06ff6346,B,21,"[[4622, 4741]]","mais tarde ou mais cedo, vamos perceber que estamos perante tragédias anunciadas e outra que decorre já silenciosamente",Value,12563
5cf45eba896a7fea06ff6346,B,22,"[[4813, 4957]]","podem matar quando se substituem a terapias eficazes capazes de curar ou retardar o desfecho de uma doença mortal, como diversos tipos de cancro",Value(-),12564
5cf45eba896a7fea06ff6346,B,23,"[[4743, 4807]]",As intervenções das terapias alternativas são geralmente inócuas,Value,12565
5cf45eba896a7fea06ff6346,B,26,"[[5162, 5226]]","a probabilidade de morte aumenta 2,5 ou 2 vezes, respectivamente",Fact,12566
5cf45eba896a7fea06ff6346,B,27,"[[5043, 5161]]",pacientes de cancro que recorrem às medicinas alternativas em exclusivo ou como “complemento” da medicina convencional,Fact,12567
5cf45eba896a7fea06ff6346,B,29,"[[5628, 5836]]",É impossível convencer quem já teve uma experiência positiva com as medicinas alternativas de que não há nexo de causalidade (além de um eventual efeito placebo) entre a intervenção a que foi sujeito e a cura,Value,12568
5cf45eba896a7fea06ff6346,B,30,"[[5838, 5889]]",É muito fácil criar a ilusão de cura pela “terapia”,Value,12569
5cf45eba896a7fea06ff6346,B,31,"[[5897, 5971]]",grande parte das doenças curam-se com o tempo graças ao sistema imunitário,Value,12570
5cf45eba896a7fea06ff6346,B,34,"[[5973, 6160]]",É depois impossível que os nossos diversos vieses cognitivos (nomeadamente o da confirmação) não reforcem a impressão de que o comprimido de coisa nenhuma funcionou além do efeito placebo,Value,12571
5cf45eba896a7fea06ff6346,B,36,"[[6299, 6449]]","Estas convertidos são mais fervorosos e empreendedores na promoção das agulhas, mezinhas e comprimidos de coisa nenhuma do que uma testemunha de Jeová",Value,12572
5cf45eba896a7fea06ff6346,B,37,"[[6451, 6579]]",animados pela sua experiência e a desconfiança de raiz conspirativa que os põe contra as farmacêuticas e a medicina convencional,Value,12573
5cf45eba896a7fea06ff6346,B,38,"[[6581, 6690]]",São parte de um emergente culto da irracionalidade que é um efeito secundário e paradoxal do triunfo da razão,Value(-),12574
5cf45eba896a7fea06ff6346,B,41,"[[7087, 7142]]",É também praticamente impossível convencer os indecisos,Value(-),12575
5cf45eba896a7fea06ff6346,B,42,"[[7144, 7204]]",Estes estão predispostos a acusar os cientistas de cientismo,Value,12576
5cf45eba896a7fea06ff6346,B,43,"[[7206, 7280]]",são presa fácil das palavras encantatórias da pseudociência dos charlatões,Value(-),12577
