annotator,ranges,tokens,label,id,positive_words,neutral_words,negative_words
B,"[[1116, 1336]]","arruma-se a questão: à narrativa justificativa da legitimidade do processo, ancorada no passado, junta-se a solução destinada ao futuro – construir mais, mantendo um quadro mínimo de regulação do imobiliário e do turismo",Value,6267,1,4,2
B,"[[2722, 2857]]",Um frequente equivoco sobre este processo é o de que o crescimento das periferias se fez às custas da expulsão dos residentes da cidade,Value,6268,0,2,0
B,"[[2872, 3009]]",o valor da perda demográfica da cidade foi infinitamente inferior ao dos ganhos do conjunto dos restantes concelhos da Área Metropolitana,Value,6269,0,0,2
B,"[[3011, 3102]]",a esmagadora maioria dos que vieram para a “cidade” estabeleceu-se diretamente na periferia,Value,6270,0,1,0
B,"[[3108, 3325]]","mesmo para muitas das famílias que fizeram um percurso cidade-periferia o mote foi um trade-off entre os prós e os contras desta opção, enquadrado por uma atmosfera geral de idealização da cidade nova e da propriedade",Value,6271,2,2,0
B,"[[4443, 4489]]",o acesso à propriedade é cada vez mais difícil,Value(-),6272,0,0,1
B,"[[4491, 4540]]",reduzindo a liberdade de escolha destes segmentos,Value(-),6273,0,0,0
B,"[[4544, 4634]]","remetendo-os para o arrendamento, o qual, por seu turno, concentra as maiores fragilidades",Value(-),6274,0,1,0
B,"[[4918, 5139]]","a valorização generalizada dos centros históricos e da reabilitação resulta de uma outra fase da modernidade já marcada por um conjunto de “adquiridos”, o que, em Portugal, só ganha alguma consistência no virar do milénio",Value,6275,1,1,4
B,"[[5347, 5552]]","geralmente iniciada por uma nova classe média, “produto” do aumento da escolaridade, que escolhe os centros das cidades por razões económicas (preço das casas) e, não menos importante, por razões culturais",Value,6276,2,3,1
B,"[[5818, 5859]]",Estes indivíduos menosprezam o “subúrbio”,Value,6277,0,0,1
B,"[[5872, 5911]]",retardamento da modernização portuguesa,Value,6278,0,0,0
B,"[[5956, 6002]]",adiamento da descoberta dos centros históricos,Value,6279,1,1,0
B,"[[6005, 6076]]","da valorização da reabilitação tanto do lado da oferta, como da procura",Value,6280,0,0,0
B,"[[6162, 6268]]","este processo surge na primeira década do século XXI, mas numa escala reduzida e aparentemente inexistente",Value,6281,0,1,2
B,"[[6270, 6393]]","O reconhecimento político da importância da reabilitação é já consensual neste período, embora sem grandes efeitos práticos",Value,6282,1,2,0
B,"[[6411, 6491]]",o amortecimento do sector imobiliário nacional é anterior à crise e data de 2002,Value,6283,0,2,0
B,"[[6493, 6656]]","A promoção privada de habitação cai a partir dessa data, diluindo a relevância da reabilitação que, muito timidamente, começa a crescer logo no arranque do milénio",Value,6284,0,2,1
B,"[[6964, 7013]]",a taxa de variação das famílias entre 2001 e 2011,Fact,6285,0,0,0
B,"[[7018, 7137]]",e a comparação entre a variação da população no período em análise (2001-2011) e a mesma na década anterior (1991-2001),Fact,6286,0,2,0
B,"[[6828, 6891]]",é nessa década que se altera a tendência iniciada nos anos 1960,Fact,6287,0,0,1
B,"[[8051, 8191]]","Santa Maria Maior, o “epicentro” das atuais mudanças, é, no centro histórico, aquela com maiores evidências de recuperação na década passada",Value,6288,1,4,1
B,"[[8193, 8282]]","das suas 12 antigas freguesias, três tiveram aumentos simultâneos de população e famílias",Fact,6289,0,2,0
B,"[[8350, 8386]]",outras três de um destes indicadores,Fact,6290,0,1,0
B,"[[9231, 9336]]",É verdade que se olharmos para os valores absolutos destas dinâmicas estamos a falar de números reduzidos,Value,6291,2,1,1
B,"[[9384, 9506]]","O que está em causa é a interrupção de um processo revelador da transformação da sociedade portuguesa, da sua modernização",Value,6292,1,0,0
B,"[[9508, 9592]]","Um processo que, como é natural, na sua fase inicial, teve uma expressão minoritária",Value,6293,1,2,0
B,"[[9603, 9662]]","o seu crescimento seria, mais do que previsível, inevitável",Value,6294,0,0,2
B,"[[10103, 10210]]",a transformação recente deste assunto num dos temas políticos mais quentes a nível nacional e internacional,Value,6295,0,6,0
B,"[[10221, 10356]]","força reivindicativa destas classes médias cujas expectativas, primeiro no trabalho e agora na vivência urbana, estão a ser defraudadas",Value,6296,1,4,0
B,"[[10537, 10554]]",Temos um problema,Value,6297,0,0,0
B,"[[10358, 10535]]",À inevitabilidade da financeirização global do investimento imobiliário nas cidades contrapõe-se a inevitabilidade do crescimento da militância urbana entre estas classes médias,Value,6298,0,3,0
C,"[[192, 249]]",O tema “Lisboa” padece deste problema em modo amplificado,Value(-),6299,0,0,0
C,"[[307, 384]]","o tema é um campo de batalha ideológico por excelência, da esquerda à direita",Value(-),6300,1,2,0
C,"[[256, 305]]",além de tocar direta ou indiretamente muita gente,Fact,6301,0,0,2
C,"[[1818, 1945]]",A “decadência” dos centros urbanos na segunda metade do século XX afectou muitas cidades e não foi uma especificidade de Lisboa,Value,6302,0,2,0
C,"[[1947, 2113]]","Filmes como Taxi Driver mostram bem o lado “alternativo” da Manhattan dos anos 1970 e princípios de 1980, à época apenas apreciado por uma pequeníssima elite cultural",Value,6303,1,2,0
C,"[[2722, 2857]]",Um frequente equivoco sobre este processo é o de que o crescimento das periferias se fez às custas da expulsão dos residentes da cidade,Value,6304,0,2,0
C,"[[3114, 3325]]","para muitas das famílias que fizeram um percurso cidade-periferia o mote foi um trade-off entre os prós e os contras desta opção, enquadrado por uma atmosfera geral de idealização da cidade nova e da propriedade",Value,6305,2,1,0
C,"[[2872, 3009]]",o valor da perda demográfica da cidade foi infinitamente inferior ao dos ganhos do conjunto dos restantes concelhos da Área Metropolitana,Value,6306,0,0,2
C,"[[3011, 3102]]",a esmagadora maioria dos que vieram para a “cidade” estabeleceu-se diretamente na periferia,Value,6307,0,1,0
C,"[[6270, 6356]]",O reconhecimento político da importância da reabilitação é já consensual neste período,Value,6308,0,1,0
C,"[[6365, 6393]]",sem grandes efeitos práticos,Value(-),6309,1,1,0
C,"[[9245, 9336]]",se olharmos para os valores absolutos destas dinâmicas estamos a falar de números reduzidos,Value,6310,2,1,1
C,"[[9384, 9506]]","O que está em causa é a interrupção de um processo revelador da transformação da sociedade portuguesa, da sua modernização",Value,6311,1,0,0
C,"[[10358, 10535]]",À inevitabilidade da financeirização global do investimento imobiliário nas cidades contrapõe-se a inevitabilidade do crescimento da militância urbana entre estas classes médias,Value,6312,0,3,0
C,"[[10537, 10554]]",Temos um problema,Value(-),6313,0,0,0
C,"[[3734, 3797]]",é também um equivoco a diabolização da propriedade da habitação,Value(-),6314,0,0,0
C,"[[3831, 3954]]",O aumento da propriedade não é uma especificidade de Portugal nem uma idiossincrasia cultural ou ideológica dos portugueses,Value,6315,0,1,0
C,"[[3963, 4064]]","não é uma instrumentalização das massas, que não são estúpidas, pelo mainstream financeiro e político",Value,6316,1,2,1
D,"[[2369, 2580]]","Essa “decadência” corresponde portanto a uma fase da cidade que espelha um primeiro momento de modernização das sociedades coincidente, entre outras coisas, com a generalização do acesso a uma habitação condigna",Value,6317,0,1,0
D,"[[1518, 1615]]",Lisboa iniciou uma trajetória de perda demográfica nos anos 1960 sobretudo nos centros históricos,Fact,6318,0,1,0
D,"[[1625, 1673]]",se viria a estender a outras zonas mais recentes,Fact,6319,0,1,1
D,"[[1675, 1762]]",Essa tendência terá sido interrompida no fim dos anos 1970 com a vinda dos “retornados”,Fact,6320,0,1,2
D,"[[1768, 1816]]",a perda agravar-se-ia nas décadas de 1980 e 1990,Fact,6321,0,0,0
D,"[[2722, 2857]]",Um frequente equivoco sobre este processo é o de que o crescimento das periferias se fez às custas da expulsão dos residentes da cidade,Value(-),6322,0,2,0
D,"[[2872, 3009]]",o valor da perda demográfica da cidade foi infinitamente inferior ao dos ganhos do conjunto dos restantes concelhos da Área Metropolitana,Fact,6323,0,0,2
D,"[[3011, 3102]]",a esmagadora maioria dos que vieram para a “cidade” estabeleceu-se diretamente na periferia,Fact,6324,0,1,0
D,"[[3108, 3325]]","mesmo para muitas das famílias que fizeram um percurso cidade-periferia o mote foi um trade-off entre os prós e os contras desta opção, enquadrado por uma atmosfera geral de idealização da cidade nova e da propriedade",Fact,6325,2,2,0
D,"[[3734, 3829]]","é também um equivoco a diabolização da propriedade da habitação, feita habitualmente à esquerda",Value(-),6326,1,1,0
D,"[[3831, 3954]]",O aumento da propriedade não é uma especificidade de Portugal nem uma idiossincrasia cultural ou ideológica dos portugueses,Fact,6327,0,1,0
D,"[[3956, 4002], [4027, 4064]]",Também não é uma instrumentalização das massas pelo mainstream financeiro e político,Fact,6328,0,2,0
D,"[[4008, 4025]]",não são estúpidas,Value(+),6329,1,0,1
D,"[[4272, 4441]]","nas cidades de hoje assiste-se a um círculo vicioso que alarga o universo social das desigualdades, contribuindo, em particular, para o disempowerment das classes médias",Value(-),6330,0,3,1
D,"[[4443, 4489]]",o acesso à propriedade é cada vez mais difícil,Fact,6331,0,0,1
D,"[[4491, 4540]]",reduzindo a liberdade de escolha destes segmentos,Value(-),6332,0,0,0
D,"[[4544, 4634]]","remetendo-os para o arrendamento, o qual, por seu turno, concentra as maiores fragilidades",Value(-),6333,0,1,0
D,"[[4636, 4677], [4750, 4820]]",A maior vulnerabilidade dos arrendatários corresponde porém ao agravamento de uma realidade que já vinha de trás,Value(-),6334,0,1,0
D,"[[4686, 4748]]",muito mais evidente na atualidade por força das circunstâncias,Fact,6335,1,0,0
D,"[[5870, 5937]]",o retardamento da modernização portuguesa teve várias consequências,Value(-),6336,0,0,0
D,"[[5954, 6002]]",o adiamento da descoberta dos centros históricos,Fact,6337,1,1,0
D,"[[6008, 6076]]","valorização da reabilitação tanto do lado da oferta, como da procura",Fact,6338,0,0,0
D,"[[5371, 5466]]","uma nova classe média, “produto” do aumento da escolaridade, que escolhe os centros das cidades",Fact,6339,1,1,0
D,"[[5554, 5597]]",estilos de vida mais cosmopolitas e urbanos,Fact,6340,1,1,0
D,"[[5612, 5635]]",valorização patrimonial,Fact,6341,0,0,0
D,"[[5642, 5816]]","identidades locais, em agregados familiares de dimensão inferior à média – indivíduos sós, casais sem filhos (hetero e homossexuais), coabitação e algumas famílias com filhos",Fact,6342,0,7,3
D,"[[5818, 5859]]",Estes indivíduos menosprezam o “subúrbio”,Value(-),6343,0,0,1
D,"[[5536, 5552]]",razões culturais,Fact,6344,0,1,0
D,"[[5471, 5506]]",razões económicas (preço das casas),Fact,6345,0,1,0
D,"[[1137, 1336]]","à narrativa justificativa da legitimidade do processo, ancorada no passado, junta-se a solução destinada ao futuro – construir mais, mantendo um quadro mínimo de regulação do imobiliário e do turismo",Policy,6346,1,4,2
D,"[[546, 587]]",aqui há um exemplo especialmente sensível,Value(-),6347,1,0,0
D,"[[595, 718]]",suporte de toda a narrativa dos defensores da expansão desregulada das várias dinâmicas que marcam a Lisboa dos nossos dias,Fact,6348,2,0,1
D,"[[720, 788]]",a tese de que a cidade estaria a perder população desde os anos 1960,Value(-),6349,0,0,1
D,"[[795, 904]]",as transformações em curso mais não fizeram do que contribuir para a reabilitação de uma cidade em decadência,Value(-),6350,0,0,0
D,"[[913, 1001]]","entre os seguidores desta tese já se reconheça a existência de um problema, de habitação",Value(-),6351,1,0,0
D,"[[1073, 1095]]","a procura, que é muita",Fact,6352,0,0,0
D,"[[1048, 1069]]","a oferta, que é pouca",Fact,6353,0,0,0
D,"[[6902, 6941]]",dois indicadores quase sempre ignorados,Value(-),6354,0,1,1
D,"[[6947, 6959]]",fundamentais,Fact,6355,0,1,0
D,"[[6964, 7013]]",a taxa de variação das famílias entre 2001 e 2011,Fact,6356,0,0,0
D,"[[7020, 7137]]",a comparação entre a variação da população no período em análise (2001-2011) e a mesma na década anterior (1991-2001),Fact,6357,0,2,0
D,"[[6828, 6891]]",é nessa década que se altera a tendência iniciada nos anos 1960,Value,6358,0,0,1
D,"[[9384, 9506]]","O que está em causa é a interrupção de um processo revelador da transformação da sociedade portuguesa, da sua modernização",Value(-),6359,1,0,0
D,"[[9342, 9382]]",aqui uma andorinha faz mesmo a primavera,Value,6360,0,1,0
D,"[[9245, 9336]]",se olharmos para os valores absolutos destas dinâmicas estamos a falar de números reduzidos,Fact,6361,2,1,1
D,"[[9508, 9592]]","Um processo que, como é natural, na sua fase inicial, teve uma expressão minoritária",Fact,6362,1,2,0
D,"[[9603, 9662]]","o seu crescimento seria, mais do que previsível, inevitável",Value(-),6363,0,0,2
D,"[[9664, 9754]]",Dir-me-ão: outras inevitabilidades mais poderosas se sobrepuseram e as coisas mudaram. Sim,Value,6364,1,0,0
D,"[[9756, 9916]]",é irrealista pensar que a evolução de Lisboa se poderia ter feito como se... como se o mundo não existisse e o tempo passasse sem que as circunstâncias mudassem,Value(-),6365,3,1,1
D,"[[9918, 9954]]",como se não tivesse havido uma crise,Value,6366,0,0,0
D,"[[9956, 10005]]",como se o turismo de massas não tivesse aumentado,Value,6367,0,0,0
D,"[[10007, 10079]]","como se o investimento financeiro fosse pouco poderoso, etc., etc., etc.",Value,6368,1,1,1
D,"[[10084, 10356]]","uma coisa é certa: a transformação recente deste assunto num dos temas políticos mais quentes a nível nacional e internacional deve-se à força reivindicativa destas classes médias cujas expectativas, primeiro no trabalho e agora na vivência urbana, estão a ser defraudadas",Fact,6369,2,10,0
A,"[[1730, 1773]]",Nada mais errado neste raciocínio simplista,Value(-),6370,0,1,2
A,"[[1775, 2107]]","A experiência do senso comum já ensinou todos os adultos que, salvo situações extremas de rigidez absoluta de comportamentos, a subida de um imposto leva ao aumento do preço pago pelos consumidores, a uma diminuição do preço recebido pelos fornecedores e, portanto, a uma inevitável contracção na quantidade transaccionada desse bem",Value,6371,1,4,4
A,"[[2115, 2163]]",o ganho para o Estado só por milagre será de 10%,Value,6372,0,0,1
A,"[[4262, 4284], [4370, 4447]]",As escolas de economia removeram das licenciaturas e mestrados grande parte da microeconomia pública,Fact,6373,0,2,0
A,"[[4286, 4322]]",pressionadas pelo “fenómeno Bolonha”,Value,6374,0,0,0
A,"[[4330, 4368]]",ausência de empregabilidade nesta área,Value,6375,0,0,0
A,"[[4483, 4496]]",não há oferta,Fact,6376,0,0,0
